PORTFOLIO COMPANY ID,COMPANY NAME,REGION,ADDRESS,CITY,STATE,ZIPCODE,COUNTRY,WEBSITE,EMAIL,TEL,FAX,FOUNDED YEAR,PRIMARY INDUSTRY,SUB INDUSTRIES,VERTICALS,COMPANY STAGE,LATEST ROUND DIRECTION,INVESTORS,TOTAL AMOUNT RAISED (USD MN),EBITDA (USD MN),OPERATING INCOME (USD MN),NET INCOME (USD MN),REVENUE (USD MN),% REVENUE GROWTH YOY,% OPERATING MARGIN,% EBTIDA MARGIN,% NET MARGIN,FUNDING ROUNDS/NUMBER OF DEALS,MOST RECENT DEAL TYPE/STAGE,MOST RECENT DEAL DATE,MOST RECENT DEAL SIZE (USD MN),MOST RECENT DEAL SIZE EQUITY (USD MN),MOST RECENT DEAL SIZE DEBT (USD MN),EMPLOYEE COUNT,INVESTED FUNDS (ESTIMATED**),ACTIONABILITY SIGNAL,FUNDING TYPE,OWNERSHIP TYPE,POST-MONEY VALUATION (USD MN - ESTIMATED**),POST-MONEY VALUATION (USD MN)
307552,Memori,Asia,"Level 2, iCentre, SPG 32-37, Kg Angerrek Desa, Jalan Berakas ",Bandar Seri Begawan,,BB3713,Brunei,www.memori.io,,+673 831 0113,,2018,Internet,"Funeral Services, Storage",Processing & Payment Infrastructure,Angel & Seed,,113 Venture,0.10,,,,,,,,,2,Seed,04-Jul-2019,,,,21,,-,VC-Backed,Private,,
306200,"GLOBAL TAX FREE Co., Ltd.",Asia,"64-5 Chungmuro 2, Shinil Building 9th floor Dong, Jung-gu",Seoul,,,South Korea,http://www.global-taxfree.com,gtf@global-taxfree.com,+82 02 518 0837,,2005,Internet,"Social Networking & Communication Platform, e-Financial, Web Applications",FinTech,Early Stage,,LB Investment,,-4.63,-9.70,-4.65,8.65,-82.96%,-112.2%,-53.6%,-53.7%,1,Unspecified Round,01-Jun-2015,,,,25,Chungbuk Creative Economy Innovation Fund,-,VC-Backed,Private,,
304148,Dot Media Inc.,Asia,"2-7-11-402 Shibuya, Shibuya-ku ",Tokyo,,150-0002,Japan,www.dotmedia.co.jp,,,,2018,Information Services,"Information Services, Internet",FinTech,Angel & Seed,,,0.60,,,,,,,,,1,Angel,15-Nov-2018,0.62,,,39,,-,VC-Backed,Private,,
302941,PT Simplefi Teknologi Indonesia,Asia,Ruko The Boulevard  no. 9. Jl. Jakarta Garden City. Cakung ,Jakarta,,13910,Indonesia,www.awantunai.co.id,marketing@awantunai.com,+62 821 150 0 4747,,2017,Financial Services,"Accounting/Finance Software, e-Financial, Web Applications","Mobile Apps, Smart-Pay: Physical-Digital Interactions",Angel & Seed,,"International Finance Corporation, Tembusu Partners, Global Brain, PayPal, Inc., Insignia Ventures Partners, Battery Road Digital Holdings, Accial Capital, OCBC NISP Ventura, Benchmark Advantage Fund, Kembangan Holdings Ltd.",77.80,,,,,,,,,7,Unspecified Round,09-Mar-2022,8.48,,,254,"Tembusu ICT Fund I, Insignia Ventures Partners Fund I, Insignia Ventures Partners Fund II, GB-VIII Growth Fund",-,VC-Backed,Private,,56.98
302833,Clik Payment (Cambodia) Plc.,Asia,"No 128EF, 4th Floor Sothearos Boulevard Tonle Bassac,Chamkarmon",,Phnom Penh,120101,Cambodia,www.clik.asia,info@clik.asia,,,2016,Financial Services,"e-Financial, Accounting/Finance Software","E-commerce, FinTech, Mobile Apps",Angel & Seed,,"Limestone Technologies Inc., OpenWay Group, Poems Pte. Ltd.",5.70,,,,,,,,,2,Seed,05-Aug-2020,3.70,,,0,,-,VC-Backed,Private,,
300883,Rupiahplus,Asia,"SOHO Capital, 41st Floor, Unit 02-06,  Jl. Letjen S. Parman Kav. 28 ",Jakarta,,,Indonesia,www.rupiahplus.com,,,,2017,Financial Services,e-Financial,"Lending, Mobile Apps",Series A,,01 Venture Capital,0.60,,,,,,,,,3,Series A,18-Apr-2018,,,,6,,-,VC-Backed,Private,,
299561,CoinJax.Com,Asia,"10 Anson Rd Central Business District, 07",Singapore,,,Singapore,www.coinjax.com,hello@coinjax.com,,,,Financial Services,"Accounting/Finance Software, e-Financial","Cryptocurrency, Exchange/Trading Platforms, Identity Management",Angel & Seed,,Asia Focus Group ,,,-0.05,-0.05,0.00,,,,,1,Seed,12-Oct-2018,,,,3,,-,VC-Backed,Private,,
298832,"Sonas, Inc.",Asia,"2-36-13 Futagoya, Shibuya-ku ",Tokyo,,151-0063,Japan,www.sonas.co.jp,info@sonas.co.jp,,,2015,Telecoms,Telecoms Providers & Services,FinTech,Series A,,"Global Brain, ANRI, UTokyo Innovation Platform, JR East Start Up",3.10,,,-0.05,,,,,,2,Unspecified Round,05-Apr-2021,,,,4,"ANRI No.3, KDDI Open Innovation Fund III, Innovation Platform Development No. 1",-,VC-Backed,Private,,
298258,"STOCK POINT Co., Ltd.",Asia,"Hibiya U-1 Building 12F 1-1-7 Uchisaiwaicho, Chiyoda-ku",Tokyo,,100-0011,Japan,www.stockpoint.co.jp,info@stockpoint.co.jp,+81 03 3580 2008,,2016,Financial Services,"Information Services, Investment Banking, e-Financial, Accounting/Finance Software","FinTech, Mobile Apps",Early Stage,,Credit Saison,1.80,,,,,,,,,1,Unspecified Round,01-Oct-2018,1.76,,,,,-,VC-Backed,Private,,
297843,mobilityX Pte. Ltd.,Asia,251 North Bridge Road ,Singapore,,179102,Singapore,www.mobility-x.com,contactus@mobility-x.com,,,2018,Internet,"Accounting/Finance Software, Analytics & Performance Software, Application Integration Software, Web Applications",Processing & Payment Infrastructure,Series A,,Toyota Tsusho Corporation,7.20,-1.23,-1.38,-1.39,0.14,-47.12%,-979.8%,-866.8%,-982.9%,1,Series A,12-Nov-2019,7.23,,,5,,-,VC-Backed,Private,,33.17
295168,ZUZU ROOMS Pte. Ltd.,Asia,"75 Ayer Rajah Crescent, 02-05 ",Singapore,,139953,Singapore,www.zuzuhs.com,help@zuzuhs.com,,,2016,Internet,"Internet, Hotels & Accommodations, Sales & Marketing Software, Content Management Software",FinTech,Series A,,"Convergence Ventures, Wavemaker Partners, Golden Gate Ventures, LINE Ventures, Convergence Ventures, Goodman Capital, Alpha JWC Ventures, Access Ventures",6.70,,,,,,,,,4,Unspecified Round,12-Jul-2019,,,,187,"Golden Gate Ventures Fund II, LINE Life Global Gateway, Alpha JWC Ventures I, Access Ventures, Wavemaker SEA Fund II",-,VC-Backed,Private,,
295079,Lendela Pte. Ltd.,Asia,109 North Bridge Rd #07-21-33,Singapore,,179097,Singapore,www.lendela.com,contact@lendela.com,+65 8201 0158,,2018,Internet,"e-Financial, Consumer Finance, Accounting/Finance Software","Digital Brokerage, Lending",Series A,,"Vulpes Investment Management, IMO Ventures, Cocoon Capital, 2be.lu, Investigate Network Capital, Promise Future International, NP Consulting LLC, The Scale Factory Pte. Ltd.",3.90,-0.87,-0.88,-0.96,0.20,1844.69%,-450.1%,-442.3%,-488.2%,2,Series A,08-Dec-2020,2.92,,,17,"Vulpes Testudo Fund, Cocoon Capital II",-,VC-Backed,Private,,10.60
292998,MusicLife Foundation,Asia, ,Singapore,,,Singapore,www.musiclife.io,info@musiclife.io,,,2018,Software,"e-Financial, Music & Video Streaming Software, Application Integration Software, Connectivity Software, Recreational & Entertainment Facilities, Storage","Cryptocurrency, Exchange/Trading Platforms",Series A,,Metropolis VC,5.00,,,,,,,,,1,Series A,14-Aug-2017,5.00,,,,,-,VC-Backed,Private,,
288147,"TakeMe Co.,Ltd.",Asia,"Room 1801 C, Shin Kasumigaseki Building 3-3-2 Kasumigaseki Chiyoda-ku",Tokyo,,100-0013,Japan,www.japanfoodie.jp,info@japanfoodie.jp,+81 3 6550 8088,+81 3 6369 3159,2015,Travel & Leisure,Restaurants & Nightlife,"Mobile Apps, Smart-Pay: Physical-Digital Interactions",Series A,,"Norinchukin Bank, DNX Ventures, Beenos, JTB, Legend Partners",11.40,,,-6.53,,,,,,5,Unspecified Round,09-Sep-2019,,,,13,Draper Nexus Technology Partners JP II,-,VC-Backed,Private,,
277706,PINC Pte. Ltd.,Asia,My Mail Box 883040 ,Singapore,,,Singapore,www.pincstyle.com,support@pincstyle.com,,,2018,Internet,"Social Networking & Communication Platform, eMarketing/Digital Marketing, Sales & Marketing Software, Web Applications",FinTech,Angel & Seed,,Quest Ventures,,,,,,,,,,1,Seed,09-May-2018,,,,0,,-,VC-Backed,Private,,
275965,Helicap Securities Pte. Ltd. ,Asia,112 Robinson Road No. 12-01 ,Singapore,,68902,Singapore,www.heli-cap.com,info@heli-cap.com,+65 6909 9266,,2018,Software,"Consumer Finance, Accounting/Finance Software, e-Financial",Lending,Series A,Up Round,"Phillip Private Equity, Tikehau Capital, East Ventures, Credit Saison, Access Ventures, Soilbuild Group Holdings Ltd., Saison Capital, United Family Capital, NUFIN DATA, Voveo Capital",24.30,-1.08,-1.39,-1.42,0.46,-38.09%,-304%,-236.8%,-311.6%,5,Unspecified Round,22-Jun-2022,5.00,,,35,"Access Venture Partners III, East Ventures Fund 3, EV Growth Fund",-,VC-Backed,Private,,17.80
274368,"Payme, Inc.",Asia,"Shibuya Homes 822 2-1 Udagawa-cho, Shibuya-ku",Tokyo,,150-0042,Japan,https://payme.tokyo/,support@payme.tokyo,+81 50 1042 2644,+81 03 4243 2054,2017,Software,"Consumer Finance, Accounting/Finance Software, HR & Workforce Software, e-Financial",Processing & Payment Infrastructure,Early Stage,,"CyberAgent Capital, Incubate Fund, Dream Incubator, Mixi, TLM, CROOZ, Inc.",11.10,,,-3.19,,,,,,3,Unspecified Round,07-Jul-2019,6.45,,,2,CA Asia Internet Fund II,-,VC-Backed,Private,,
272542,O2O Technologies Pte. Ltd.,Asia,"8 Shenton Way, 50-03, AXA Tower ",Singapore,,68811,Singapore,www.kristal.ai,hello@kristal.ai,+65 8511 9486,,2016,Software,"e-Financial, Consulting Services, Accounting/Finance Software","FinTech, Machine Learning",Series A,Up Round,Chiratae Ventures,16.80,-1.07,-1.14,-1.14,0.00,,,,,5,Unspecified Round,05-Mar-2022,6.30,,,234,"IDG Ventures India III, Chiratae Trust",-,VC-Backed,Private,,43.74
269054,Eximchain,Asia,22 North Canal Road #02-00 ,Singapore,,48834,Singapore,www.eximchain.com,hello@eximchain.com,,,2015,Internet,"Internet, Accounting/Finance Software, Logistics Software","Processing & Payment Infrastructure, Smart Contracts, Smart Supply Chain",Angel & Seed,,"FBG Capital, INBlockchain, Kenetic Capital, Blockseed Ventures",20.10,5.66,5.66,5.62,0.02,-31.53%,23986.1%,23990.4%,23818.4%,2,Seed,24-Dec-2018,0.06,,,3,,-,VC-Backed,Private,,0.28
268621,Incomlend Pte. Ltd,Asia,112 Robinson Rd ,Singapore,,68902,Singapore,www.incomlend.com,info@incomlend.com,+65 6604 0264,,2016,Financial Services,"e-Financial, Accounting/Finance Software, Logistics Software",Exchange/Trading Platforms,Series A,Up Round,"Sequoia Capital, International Finance Corporation, CMA CGM Group, Fasanara Capital, GTR Ventures, FTILS SPV PTE. LTD., INCOMEUR SPV PTE. LTD.",81.60,-3.96,-4.12,-3.93,2.73,-48.34%,-151.1%,-145.2%,-144%,5,Unspecified Round,05-Oct-2021,60.00,,,59,Sequoia Capital U.S. Venture Fund XVII,-,VC-Backed,Private,,68.22
268619,Culum Capital Pte Ltd,Asia,Oxley Tower 138 Robinson Road #11-03 ,Singapore,,68906,Singapore,www.culumcapital.com,enquiry@culumcapital.com,,,2016,Financial Services,"e-Financial, Investment Banking",Digital Brokerage,Angel & Seed,,GTR Ventures,0.30,0.09,0.04,0.04,0.46,59.01%,8.9%,19.7%,8.7%,2,Unspecified Round,12-Mar-2018,,,,7,,-,VC-Backed,Private,,0.34
268617,eFundSME Global Pte Ltd,Asia,14 ROBINSON ROAD #08-01A FAR EAST FINANCE BUILDING,Singapore,,48545,Singapore,www.efundsme.com,enquiry@efundsme.com,+65 9677 4798,,,Financial Services,"e-Financial, Accounting/Finance Software","Lending, Online Banking",Early Stage,,GTR Ventures,,-0.01,-0.01,-0.01,0.00,-100%,,,,1,Unspecified Round,12-Mar-2018,,,,0,,-,VC-Backed,Private,,
268133,"hokan, Inc.",Asia,"FINOLAB, 4th Floor Otemachi Building, No. 1 Otemachi-ku, Chiyoda-ku",Tokyo,,100-0004,Japan,https://hkn.jp/,support@hkn.jp,,,2017,Software,"Insurance, Sales & Marketing Software, Accounting/Finance Software, Analytics & Performance Software","Cloud Computing, FinTech",Series A,,"500 Global, Sansan, Inc., MID Venture Capital, Archetype Ventures, BEENEXT, Sony Ventures, Saison Ventures",4.30,,,,,,,,,3,Unspecified Round,14-Dec-2020,2.40,,,19,"Sony Innovation Fund, 500 TukTuks II, BEENEXT2, Archetype Venture Fund II",-,VC-Backed,Private,,
264987,"QARASoft, Inc.",Asia,"Seoul Fintech Lab 6th Floor Uisadang-daero 83, Yeongdeungpo-gu",Seoul,,7325,South Korea,www.qara.ai,qara@qarasoft.com,+82 2 6080 8121,+82 2 6499 3640,2014,Software,"Consulting Services, e-Financial, Accounting/Finance Software, Analytics & Performance Software","Deep Learning, Wealth Management",Series A,,"MiraeAsset Capital, Naver, NX Venture Partner, Korea Tech Incubator for Startup, NXC Corp, Kingsley Ventures, KINGSLEY ASSET MANAGEMENT Co., Ltd.",4.20,,,,,,,,,3,Series A,24-Nov-2020,3.15,,,26,,-,VC-Backed,Private,,
264556,Algorand Foundation Ltd.,Asia,"1 George Street #10-01, One George Street",Singapore,,49145,Singapore,www.algorand.com,contact@algorand.foundation,,,2017,Internet,"Web Applications, e-Financial, Monitoring & Security Software","Cryptocurrency, FinTech",Series A,,"Union Square Ventures, Slow Ventures, China Merchants Bank, Pillar Companies, NEO Global Capital, Polybius Capital, Vlane Capital, Eterna Capital, Lemniscap",66.00,,,,,,,,,2,Series A,24-Oct-2018,62.00,,,240,"Union Square Ventures V, Pillar I, Slow Ventures III, Eterna Capital",-,VC-Backed,Private,,
264386,Copernicus Gold,Asia,"1 George Street, Tower B #10-01 The Great Room CBD",Singapore,,49145,Singapore,www.copernicusgold.com,,+65 3159 0249,+65 3159 0249,2015,Financial Services,"e-Financial, Consumer Finance","Exchange/Trading Platforms, Wealth Management, eWallets & Money Transfer",Angel & Seed,,,4.20,0.00,0.00,0.00,0.01,-73.48%,-82.7%,-82.7%,-81.1%,2,Unspecified Round,14-Feb-2018,3.50,,,8,,-,VC-Backed,Private,,0.96
262550,"IJGN Co., Ltd.",Asia,"Walker Building Oitaekimae 3F 2-1-10 Kanaike-machi, Oita-shi",Oita,,870-0026,Japan,https://ijgn.jp,info@ijgn.jp,+81 97 574 4529,,2013,Marketing/Advertising,"Consulting Services, Food, Sales & Marketing Software, Web Development","Mobile Apps, Processing & Payment Infrastructure",Series A,,"SBI Investment, ANRI, Future Venture Capital, Iyogin Capital, Oita Venture Capital, Saison Ventures, Infcurion Group, Inc., Mobile Create Co.,Ltd., Asahi Media Lab Ventures, NOW (Japan), Howa Bank, TOS TV OITA, OITA GODO SHIMBUN INC., DOGAN beta",4.00,,,-2.57,,,,,,7,Unspecified Round,15-Sep-2021,,,,3,"Kyushu Entrepreneur Club Fund I, ANRI No.3, Oita SME Growth Fund, SBI AI & Blockchain Fund, Founder Foundry I, Asahi Media Group Fund I, Iyogin Venture Fund Corporation VI, Beta 2020 Fund, Howa Business Establishment & Succession Support Fund",-,VC-Backed,Private,,
261419,Tryb Pte Ltd,Asia,80 Robinson Road #09-04,Singapore,,68898,Singapore,www.trybgroup.com,info@trybgroup.com,+65 9817 3805,,2016,Financial Services,"Investment Banking, Private Equity, Consumer Finance",FinTech,Early Stage,,Makara Capital Partners,30.00,0.26,0.25,0.25,0.01,152.21%,2220.1%,2233.3%,2220.1%,1,Unspecified Round,25-Jan-2018,30.00,,,16,,-,VC-Backed,Private,,
259504,Contactus Sdn. Bhd.,Asia,T02 Penthouse Centrepoint Bandar Utama No. 3 Lebuhraya Bandar Utama,Kuala Lumpur,,47800,Malaysia,www.zoomitnow.co,info@zoomitnow.co,+60 1 700 81 7574,,2015,Internet,"Logistics & Distribution, Courier & Delivery Services, Internet, Logistics Software",Robo-advisors,Series A,,"Gobi Partners, Cradle Seed Ventures, Spiral Ventures, Cana Asia Group ",1.00,-0.35,-0.36,-0.51,0.42,-2.6%,-86%,-83.5%,-120.6%,2,Series A,01-Jun-2019,,,,10,Gobi MAVCAP ASEAN SuperSeed Fund,-,VC-Backed,Private,,3.54
256963,PiXo.ph,Asia,8767 Paseo de Roxas ,Makati City,,1630,Philippines,www.pixo.ph,inquire@pixo.ph,,,2017,Financial Services,e-Financial,Exchange/Trading Platforms,Angel & Seed,,,1.00,-0.01,-0.02,-0.02,0.03,34.46%,-59.4%,-54.5%,-63.8%,1,Seed,28-Dec-2017,1.00,,,,,-,VC-Backed,Private,,6.00
253372,Kryptos-X,Asia,"#16-01, 10 Collyer Quay ",Singapore,,49315,Singapore,www.kryptos-x.com,,,,2017,Financial Services,e-Financial,"Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,Fatfish Internet Group,1.00,-0.65,-0.65,-0.65,,,,,,1,Seed,28-Nov-2017,1.00,,,1,,-,VC-Backed,Private,,
249177,"WED, Inc.",Asia, ,Tokyo,,,Japan,www.onepay.tokyo,,,,2016,Financial Services,e-Financial,Processing & Payment Infrastructure,Early Stage,,"Incubate Fund, D4V",0.90,,,,,,,,,1,Unspecified Round,17-Oct-2017,0.89,,,83,D4V Fund 1,-,VC-Backed,Private,,
248619,AND Global LLC,Asia,7 Straits View # 12-00 Marina One East Tower ,,,18936,Singapore,www.and.global,contact@and.global,,,2015,Financial Services,"Consumer Finance, e-Financial",Lending,Angel & Seed,,"Marubeni, SBI Ven Holdings Pte. Ltd.",5.00,-2.31,-2.69,-2.81,2.46,-38.06%,-109.4%,-93.8%,-114.2%,4,Unspecified Round,07-Jul-2021,,,,21,,-,VC-Backed,Private,,30.80
248212,AsiaCollect Holdings Pte. Ltd.,Asia,111 North Bridge Road #08-18 Peninsula Plaza,Singapore,,179098,Singapore,www.flow-tech.ai,info@flow-tech.ai,+65 9223 9040,,2016,Financial Services,"Credit Collections & Services, Accounting/Finance Software, e-Financial","FinTech, Machine Learning, Saas",Series A,Up Round,"KFW DEG, SIG Asia Investment, Siam Commercial Bank, Pix Vine Capital, Rhodium Capital, Icredizen Financial Technologies Pvt. Ltd., Integra Partners, Forum Capital, Genesis Alternative Ventures, Blauwpark Partners, Prasetia Dwidharma",20.70,-2.10,-2.14,-2.14,0.16,525.28%,-1306.3%,-1277.2%,-1305.9%,6,Series A,14-Apr-2022,4.60,,,"1,091",Dymon Asia Ventures,-,VC-Backed,Private,,32.63
246240,Hello Gold Sdn. Bhd.,Asia,"Suite 9.01, Level 9, Wisma E&C No.2, Lorong Dungun Kiri, Damansara Heights",Kuala Lumpur,,50490,Malaysia,www.hellogold.com,hello@hellogold.com,+603 2732 8714,,2015,Financial Services,"Accounting/Finance Software, e-Financial","Mobile Apps, Wealth Management",Series A,,"500 Global, Majuven, Dani Sdn Bhd, FHFT",0.30,-3.38,-3.44,-3.44,0.93,219.16%,-369.1%,-361.9%,-369.1%,4,Unspecified Round,04-Aug-2022,,,,28,"500 Durians II, Majuven Fund II",-,VC-Backed,Private,,12.00
245978,Bay Group Holdings Sdn Bhd,Asia,"Unit 13A01, Level 13A, Tropicana Gardens Office Tower, No. 2A Persiaran Surian, Tropicana Indah",Petaling Jaya,Selangor,47810,Malaysia,www.capbay.com,contact@capbay.com,+603 5623 8919,,2016,Financial Services,"e-Financial, Analytics & Performance Software, Credit Collections & Services, Accounting/Finance Software","Artificial Intelligence, Mobile Apps, Processing & Payment Infrastructure, Smart Supply Chain",Series A,Up Round,"KK Fund, Kenanga Investment Bank Berhad, Ericsenz Capital",16.00,-0.07,-0.09,-0.31,0.39,120.39%,-22.3%,-18.9%,-80.1%,4,Unspecified Round,20-Dec-2021,7.00,,,86,,-,VC-Backed,Private,,23.06
245548,WellteQ,Asia,80 Robinson Road #08-01,Singapore,,68898,Singapore,www.wellteq.co,questions@wellteq.co,,,2013,Software,"HR & Workforce Software, Analytics & Performance Software","FinTech, Mobile Apps",Angel & Seed,,"Peak Asset Management, Leo Tech",1.40,-0.53,-0.59,-0.59,0.32,356.46%,-184.3%,-166.3%,-184.3%,2,Seed,18-Sep-2017,0.96,,,36,,-,VC-Backed,Private,,
245380,Alliance for Microfinance in Myanmar Ltd,Asia,"No. 28, 64th Street Chan Aye Tharzan",Mandalay,,,Myanmar,www.alliance-mm.com,,+95 9 2655 91882,,2014,Financial Services,"Consumer Finance, Credit Collections & Services",FinTech,Early Stage,,"UOB Venture Management, IFU, Insitor Partners, Base of Pyramid Asia",5.00,,,,,,,,,2,Unspecified Round,01-Aug-2017,5.00,,,59,"Danish Climate Investment Fund, Asia Impact Investment Fund, Insitor Impact Asia Fund",-,VC-Backed,Private,,
244808,"Nuvent Co., Ltd.",Asia,"4th Floor, Gil 19Yeoksam-ro 63 Gangnam-gu",Seoul,,,South Korea,www.shareat.me/,support@nuvent.co.kr,+82 1 899 8351,+82 2 412 0922,2014,Telecoms,"e-Financial, Analytics & Performance Software","Mobile Apps, Smart-Pay: Physical-Digital Interactions",Early Stage,,"Samsung Venture Investment, Seoul Business Agency, East Gate Partners",0.40,,,,,,,,,2,Unspecified Round,01-May-2017,,,,9,"SVIC 37 New Technology Investment Fund, Daum Youth Entreprenership Fund",-,VC-Backed,Private,,
244803,Sodacrew,Asia, ,Seoul,,,South Korea,https://sodatransfer.com,,,,2015,Financial Services,"Consumer Finance, Accounting/Finance Software, e-Financial",eWallets & Money Transfer,Early Stage,,AI Angel Club,,,,,,,,,,1,Unspecified Round,01-Jun-2017,,,,17,,-,VC-Backed,Private,,
244571,tndn,Asia,"Jeju Venture, Floor 607 No.607, 217, Jungang-ro, Jeju-si, Cheju-do",Jeju,,,South Korea,www.tndn.net,,+82 1 154 43980,,2015,Financial Services,"e-Financial, Accounting/Finance Software","Mobile Apps, eWallets & Money Transfer",Series A,,Capstone Partners,1.40,,,,,,,,,2,Series A,17-Aug-2017,0.88,,,5,2015 KIF-Capstone IoT Early Investment Fund,-,VC-Backed,Private,,
243791,Asia Finance,Asia,3 Fraser Street #05-28 DUO Tower,Singapore,,189352,Singapore,www.asia.finance,contact@asia.finance,+65 6887 8124,,2013,Financial Services,"Information Services, Analytics & Performance Software, e-Financial, Internet",Wealth Management,Series A,,"Yinnru Investments Pte Ltd, Ec5 Investment Pte Ltd",1.70,,,,,,,,,1,Series A,09-Jan-2018,1.65,,,11,,-,VC-Backed,Private,,12.01
243706,MFS Inc.,Asia,Tofuki Building 5F 1-3-15 Nishi Shinjuku,Tokyo,,160-0023,Japan,www.mortgagefss.jp,info@mortgagefss.jp,+81 3 5989 0575,+81 3 5989 0576,2009,Financial Services,Consumer Finance,"FinTech, Mobile Apps",Series A,,"Nippon Venture Capital, Globis Capital Partners, Sumitomo Mitsui Banking Corporation, Dentsu Innovation Partners, Goldman Sachs Merchant Banking Division, ITOCHU Technology Ventures, Z Venture Capital, Monex Ventures, Bonds Investment Group, Information Services International-Dentsu, Shinsei Corporate Investment, Chugin Lease, DEEPCORE, Aozora Corporate Investment, JIC Venture Growth Investments",20.00,,,-1.66,,,,,,8,Venture Debt,31-Mar-2021,,,,,"Dentsu Digital Fund, Globis Fund V, BIG I, YJ3 Investment Partnership, FreakOut Shinsei Fund I, Technology Ventures V, Aozora HYBRID 1, JIC Venture Growth Fund I, Chugin Infinity Fund I, NVCC No.9",-,VC-Backed,Private,,
242972,Wokoworks Holdings Inc.,Asia, ,Jakarta,,,Indonesia,www.pundi-pundi.com,support@pundi-pundi.com,,,2017,Financial Services,"e-Financial, Social Networking & Communication Platform, Accounting/Finance Software","Lending, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions",Series A,,,6.00,,,,,,,,,2,Series A,23-Aug-2017,4.00,,,9,,-,VC-Backed,Private,,
241511,"Tranzax Co., Ltd.",Asia,1-12-9 Toranomon Minato-ku,Tokyo,,105-0001,Japan,www.tranzax.co.jp,,+81 3 5510 8077,,2009,Software,"e-Financial, Accounting/Finance Software",FinTech,Early Stage,,"Innovation Engine, Dentsu, Gentosha Inc., ACE SECURITIES CO., LTD., Yamato Shinkin Bank, Datasection",13.50,,,-1.85,,,,,,2,Unspecified Round,25-Apr-2018,4.39,,,2,Innovation Engine Industry Creation Fund,-,VC-Backed,Private,,
240360,"Everex One, Pte, Ltd. ",Asia,"80 Robinson Rd, 08-01 ",Singapore,,68898,Singapore,www.everex.io,contact@everex.io,+65 944 81 222,,2016,Financial Services,"e-Financial, Consumer Finance, Credit Collections & Services, Accounting/Finance Software, Analytics & Performance Software","Exchange/Trading Platforms, Lending, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions, eWallets & Money Transfer",Angel & Seed,,"Holley Group Co., Ltd",0.50,0.02,0.00,0.00,0.00,,,,,1,Seed,12-Dec-2017,0.50,,,10,,-,VC-Backed,Private,,5.03
